date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20141223,80.85794255,0.899354257,0.339695122,0.476212505,6.540194456,0.119202916,0.788618292,0.100446442,60.59017105,0.670934367,6.595158123,1.41236047,21.19073345,0.050220405,0.980336813,20.29759334,0.709481114,1.309520423,0.392547937,19.49514945,2.684441389,8.550539748,1.082359274,0.744723973,5.203515223,6.131381244,105.2931021,26.96338291,1.079337643,2.02622903,0.715095015,0.972590152,2.956853343,0.218010886,0.217164583,0.5223542,1.817596831,30.5816646,9.030087447,0.922806849,0.654984248,6.42061947,0.253218877,0.47250843,0.327108151,0.327350176,4.282657436,6.627879601,300.0006603,0.516263605,0.994264008,5.694623257,0.091616836,27.62922891,20.57190777,24.43204571,7.933972398,0.634465301,0.495931894,2.340204406,8.212237219,22.0201726,25.99430629,0.077906788,3.48458301,2.175274484,2.58039791,130.3896412,0.685213414,3.499448614,5.767904594,0.793350943,0.589559029,0.228314817,0.544101542,81.73360513,0.429757912,29.73939614,4.645255002,1.044708822,0.3505624,1.703692736,37.33695705,11.18313938,13.67894993,145.1521104,4.790291973,1.899537099,2.926206248,0.617200371,4.670463411,1.226706887,3.880272676,0.265322204,0.437566914,0.517335287,0.238749787,1.487529498,0.146315525,119.13941
20141224,55.93375884,0.586878127,0.215700185,0.092921106,6.148290826,0.44530785,0.8925952,0.143135085,46.89899982,0.093931565,3.827374727,1.08895723,18.22759242,0.540687409,0.940239274,13.79980562,0.54734014,0.798323943,0.259723199,20.2752763,0.945437692,21.60116826,1.134593078,0.252590646,4.206696769,2.49498842,88.47946569,18.59790832,1.025076017,1.597006046,0.674068504,0.877391425,1.942194162,0.184125967,0.32168455,0.629682328,2.035616953,16.31605953,8.404449291,1.067404933,0.386417481,5.546265642,0.199497412,0.576873169,0.171550063,0.409413002,1.675353573,4.073685091,240.3196283,0.796880084,0.491801052,4.654096395,0.223296447,22.58179923,16.19713837,19.33126862,6.572618031,0.599764776,0.253863897,2.494529496,5.243504233,18.96302455,17.3110781,0.322365815,1.767953871,0.139711571,2.731339857,145.9265137,0.889677575,2.072445454,28.16579044,0.254645204,0.189115932,0.183160868,0.092692162,72.74564443,0.924366802,18.33045014,1.08223576,0.65831657,0.521251625,1.81723816,351.8151707,6.902595478,10.67052469,110.8178894,2.576321578,0.85666339,2.161869829,0.40581734,1.27988182,0.699503476,2.598516876,0.588991254,0.588951378,0.124507057,0.446017892,0.613570315,0.377145137,106.6828502
20141225,70.58444354,0.654221348,0.0927222,0.24092607,5.009146272,0.056721229,0.808749163,0.092088008,40.74751195,0.262561435,2.720273015,0.944379058,12.64411404,0.675566428,0.760347136,9.397120425,0,0.518605801,0.0780878,17.31235513,0.390034103,27.81469547,0.904366418,0.017255284,3.068327613,5.641771144,69.54454456,14.97549849,0.425848317,0.94221839,0.201157729,0.872449584,3.805307603,0.054465003,0,0.321699655,1.654624613,13.51594248,7.365097194,0.88705885,0.511534365,5.223254434,0,0.428407848,0.234345474,0,1.538054698,3.253206383,191.5762476,0.54144654,0.227829075,4.296459226,0.091616836,21.07818142,17.94285893,18.0027008,7.807916332,0.488246398,0.257041092,2.359997082,3.750813307,15.01557261,15.139595,0,2.900501636,0.471115935,2.332613354,142.6867629,1.056517533,0.991718247,521.3648924,0,0.372448747,0.088030435,0.443024465,65.9140602,0.621462616,15.62722279,0.666305289,0.543573585,0.648147617,1.441174238,70.60136378,4.092594673,9.54491724,80.66768994,2.445896186,0.470398494,2.84206364,0.439645198,1.706966633,0.71238569,2.264406418,0.794822493,0.347023145,0,0.337264717,1.612850261,0.592539581,96.91100705
20141226,178.286828,1.606250424,0.334832505,0.216598225,6.852462038,0.154946099,0.680429191,0.092088008,62.56592916,0.303524701,4.692511095,1.020501584,23.46053874,0.740127859,1.408760192,27.64761787,0.49233167,1.049011972,0.435440937,17.46639122,1.769584195,9.221404558,1.117108035,0.114249,8.01833277,4.748189513,93.75882184,27.53951995,0.487104843,2.996147948,0.505566903,1.26812474,2.305116015,0.0534764,0.274391708,0.873130239,1.997734708,16.67497497,10.5260954,0.708208093,0.862304183,10.3390092,0.317085405,0.425242211,0.192634122,0.262451,4.090833344,5.009227753,264.4804538,1.093359096,0.613108463,6.960946944,0.410256255,26.86148377,17.47132754,28.41920282,7.01836461,0.510599645,0.722733966,2.561558782,7.84605921,27.43198889,22.72516777,0,2.867703497,0.376656885,2.445953599,133.3786097,0.84596103,1.691715359,11.85736872,0.787232368,0.489129437,0.472919532,0.063065836,79.82962424,2.006493195,23.84478742,6.586190067,0.665486612,0.423921684,3.441399215,8.531530345,8.156793769,13.53125407,132.5160777,3.288706255,1.351839361,3.564858226,1.132655122,4.341517883,0.667629708,3.783517056,0.194582034,0.106790773,0.091970048,1.6773039,4.616981488,0.969657213,141.9552879
20141227,185.216317,0.605870478,0.392427197,0.194850951,8.416186374,0.386391571,0.41238949,0.224940742,61.81440567,0.296967648,5.065231192,1.388158166,22.99468291,0.492970559,1.131719208,24.01353426,6.400574913,1.223402661,0.532374381,18.5612815,2.896802061,5.240758346,0.85313004,0.399751368,6.152508513,7.137101013,101.8823984,22.17440665,0.85025382,2.203110813,0.083991625,0.764781147,4.657593551,0.056159248,0.332935771,1.20137652,2.123891086,5.144623515,9.529046046,0.961038502,2.652107647,8.272081421,0.183852909,0.907116536,0.380232487,1.321470075,7.434851485,4.528924044,271.7411308,0.374134819,0.728443218,8.273834609,0.123819578,28.25851677,14.86352776,37.74559675,10.73529541,0.316423654,1.289050815,3.347226286,7.481587988,24.84059457,17.57179284,0.490098983,3.073117374,1.439821401,2.167583687,137.2277965,0.779322178,1.515470157,1.107580321,0.35742251,0.873142869,0.357904445,0.185936756,89.96439958,1.1720288,17.53913157,5.118376838,1.119962737,0.19404209,3.293591186,2.385320781,7.616603739,13.82095892,131.4337093,3.351023845,1.243391077,3.56413746,1.150802117,7.929834959,0.599556205,2.994024921,1.399698638,0.379513093,0.321651732,0.90392188,1.969866676,1.109396744,173.3053962
20141228,174.4502003,0.507341849,0.419488773,0.47344504,6.441232303,1.367962359,0.185486041,0.429674695,54.14055568,0.18726892,5.915877395,0.798500036,18.26835595,0.513300038,0.722149113,20.82853439,0.170035044,0.598413583,0.181998482,21.94115088,2.103218224,4.254661505,0.68347275,0.457841215,4.858052516,4.601571795,95.23446838,23.75732396,2.008298958,1.772762052,0.694837068,0.552535462,4.620609908,0.210650958,0.537206097,1.080671141,3.071288553,3.178392017,10.38494285,0.430099407,1.778554464,6.516470701,0.468136823,0.731983409,1.826876302,1.454625646,99.69960189,6.470089279,268.3309847,0.512051069,0.788914625,7.930071699,0.091616836,22.28053973,17.86247599,37.58693209,9.426959948,0.653481349,0.473281419,2.381380294,8.365479204,21.77943651,20.49323364,0.327194071,3.232676425,0.550630696,3.492252388,138.5428078,1.111379825,1.10091136,0.946787317,0.722440093,0.395450195,0.219844936,0.416833591,77.39498243,1.252946056,22.1864178,2.931929997,0.859648228,0.631715934,3.389015826,1.122051367,6.878313758,10.18539032,128.2457982,3.046485507,0.862680224,2.440205362,1.099374992,3.035357271,0.857595323,3.51557755,0.327282312,0.167354929,0.091970048,7.565399662,2.285462286,0.610042465,122.1004083
20141229,155.9594627,0.716894138,0.254329684,2.645749471,5.576836048,0.529829476,0.845719209,0.092088008,60.25008612,0.281794694,5.86734599,0.664005775,20.99682146,0,1.479486093,18.43665078,0.477360151,0.824978353,0.846810413,22.30387053,0.517003974,5.921158418,0.562363504,0.310478095,5.47886541,5.382020566,97.34575583,35.80320861,0.91373577,1.60343871,0.566091599,1.22566437,4.784418626,0.309713118,0.358610444,1.325074379,3.931256417,4.771625645,10.5624867,0.258256797,0.9783501,8.517819468,0.476462882,0.572053119,0.661735767,0.787393019,10.07619957,5.335258682,288.4688703,0.278688902,0.584749952,5.800012049,0.196410065,28.36632423,16.12341288,33.04163834,7.385053651,0.658024491,0.648297243,2.515025406,7.14342731,21.8635627,20.79787155,0.09413345,4.704214041,2.338137148,3.106241145,150.1758244,0.627575688,1.985024723,0.243839438,1.366591071,0.34231498,0.381658148,0.258141447,77.75131244,0.853810914,23.05197984,5.919873871,1.275843702,1.247334973,4.771371661,1.24602811,10.87433667,9.627096224,140.8475523,4.205067988,1.846551729,3.117933849,1.188610829,10.00343699,0.138856949,4.571112309,2.192100029,0.091685416,0.842957253,1.017632067,2.120828316,0.548421399,125.5518881
20141230,173.9794581,1.032394886,0.241111432,1.03999366,6.194598137,0.361494332,0.871501326,0.084381339,57.44579888,1.338989297,8.074540756,0.904772698,23.06229065,0.879532732,1.863931558,19.42081572,1.178292991,0.723118486,0.705118832,22.23954208,1.845321794,6.788343141,0.21275695,0.091619543,11.05577912,4.703879197,95.61900398,40.34833639,0.899716978,2.370036153,0.672603577,1.439854804,3.277373492,0.246646321,0.685908929,2.061609755,1.959981876,4.431075655,10.5369093,0.529866612,0.590606205,8.776707168,0.589155587,0.683091605,0.498911706,0.086686051,4.101570834,7.523306501,254.4969186,0.818785246,0.788743279,7.228762812,0.82667462,32.11663966,21.33516193,27.43005953,6.36436723,0.449776677,0.644347997,3.33416313,7.35647103,26.80857672,23.70824036,0.114092729,1.883435015,1.878035409,3.834514465,153.3112047,1.388089932,2.645364497,0.189768124,0.811029694,0.795873145,0.484504415,0.185384324,80.1337324,0.766978109,19.88756539,2.743279452,0.865506035,0.386010662,9.787888211,0.848082382,11.49159452,10.67331467,133.7046808,3.749162221,0.947290503,3.600518934,1.003701656,9.837997452,0.734893211,2.927383659,2.248617524,0.408775259,0.218062821,1.121463786,2.404744015,0.605599906,114.6728129
20141231,61.77339634,0.403469049,0,0.307815848,6.442271366,0.10374542,0.843314569,0.276264025,46.45347891,0.266029564,6.280536052,0.588592818,14.94743814,0,1.089726022,18.14450957,0.62680129,0.557901887,0.434880337,14.57870947,1.244640345,14.52530836,1.025592202,0.549768874,10.17470673,3.033416423,83.91849479,24.23382976,0.383173642,1.070491201,0.297007662,0.667334177,3.508570044,0.540954278,0.973419538,3.15517964,2.569674348,2.46452238,7.629695907,0.460069145,0.666597707,6.459186273,0.190970978,0.346549606,0.269852009,0.754012486,2.233198247,7.404411205,227.2030125,0.629869575,0.929017996,5.426319411,0.622371964,21.14941837,20.98418557,28.65475646,5.850512228,0.480977737,0.686102091,1.926689009,6.261989279,16.63481522,16.3768291,0.583246714,2.274910362,1.851623939,4.01260763,122.0692508,0.749998158,1.776580447,0.775330062,1.907204382,0.13500814,0.076970685,0.236607371,76.5066457,0.869729977,13.14693322,3.828064815,0.551688037,0.460033701,306.4561506,2.132637602,5.73930355,10.37678054,105.8471271,2.292243228,1.436783481,2.865003733,0.87051159,5.031292975,0.977434534,3.233545673,5.192218927,0.307583689,0.047843474,0.163001392,2.410651274,0.817274804,144.9455354
20150101,65.80400094,0.41967457,0.29936158,0.194048587,6.736541729,0.131851896,0.558429961,0.092088008,32.21713531,0.545734848,5.660455387,0.54476006,15.3285353,0.136964942,0,12.31250325,0.08528122,1.259509725,0.183682982,17.6885594,1.336216016,19.44264784,0.540005046,0.773762985,4.882680248,3.764875557,75.6882233,19.73473916,0.198960657,0.732659933,0,0.343399191,3.406753441,0.48453482,0.091463903,138.1797871,1.468378174,2.204964124,5.395773113,0.269779418,0.66654521,4.116346621,0.287262421,1.132282685,0.353936302,0.744693073,3.917231239,4.298350192,246.5471548,0.755099466,0.24545772,4.894810436,1.085015483,15.87186803,18.62304422,24.23211929,4.847473179,0.326890687,0.293523646,1.214422873,5.230366957,14.25855101,17.14230507,0.075179553,1.478317539,1.268308264,2.199354586,109.933295,1.850458103,1.362955083,0.345267731,0.710931694,0.091711203,0,0.241672793,64.08308081,1.089661923,11.67437252,3.146991952,0.835726455,1.21990041,294.0557153,0.21675892,6.794873036,7.950485808,88.80238371,2.52002147,1.345637139,1.339777511,0.492357075,1.900702595,0.733103222,1.767710694,3.939213799,0.091685416,0.059412612,0.499719147,1.36400482,0.507565177,114.6550806
20150102,116.0669133,0.415167875,0.402231333,0.595947482,7.085368661,0.798343641,0.873355526,0.080602113,54.08126137,1.428958892,8.55928849,1.172744046,16.1990512,0.595632414,0.753481048,21.71772142,0.432094747,0.671218017,0.454668748,11.79882111,1.243938983,7.871770768,1.029458314,0.325684218,7.69595819,4.683799377,87.29422236,39.33011207,0.223218629,2.641528216,0,1.44961145,4.731763588,0.300045441,0.255723595,73.96618864,2.063160554,3.034486199,10.29055103,0.482117524,2.352340165,7.228155923,0.041786674,0.686299663,1.017021933,0.764735032,3.633430792,5.065874069,280.6440808,0.561657601,0.675558643,6.009432374,0.789736524,22.6685253,18.88976147,27.55250141,8.379616971,0.154402545,0.796410986,4.102182519,9.614262984,21.68137254,25.15254314,0.467423661,2.150756051,3.581926299,3.249243389,137.3941472,1.676074375,2.534099856,0.446389591,0.470306225,0.452332628,0.08435471,0.184490722,78.06294224,0.702273186,22.6399587,8.748376841,0.979207328,0.858002758,7.498756052,0.443777955,9.442083677,14.12399746,121.9349108,3.806316038,1.45866523,2.696779882,0.266498263,9.676168882,0.344300993,4.684909683,3.337415879,0.174651355,0,1.436659982,2.691716989,0.091600003,132.0637366
20150103,119.3153132,0.991600863,0.424691252,0.66011726,8.344053131,1.064510887,0.888895269,1.284336517,57.20444671,0.43847749,6.116850014,1.246459243,23.64676619,0.33539856,1.632132161,18.47116414,0.515176024,1.276571461,0.555256671,13.83775081,2.425946284,4.729792564,0.888807436,0,11.75575308,6.820575717,93.81057228,48.45697278,0.463581979,2.004744001,0,0.922583524,8.37120184,0.395783929,0.382708378,3.561023606,3.026710153,2.470051471,11.2556716,0.492260812,1.16585337,6.137702956,0.255559075,0.535576088,1.271702839,0.301197578,20.62197588,5.886743617,285.7126695,0.326869893,0.960588255,7.229080147,1.155726857,26.28095713,19.02478293,33.91442595,7.601921163,0.411205879,0.527484117,3.938769271,7.466337241,18.58746577,20.69027522,0.328287563,2.246302797,3.34012599,2.064396386,136.7614835,1.29726194,1.957990562,0.569719035,0.048648237,0.069974727,0.621556783,0.413673461,79.41462067,0.650734252,16.55918457,4.5152628,0.871109175,0.355427617,3.104562496,0.965237987,10.93936406,12.93649546,117.1437157,4.750578028,0.933431641,2.884456543,0.50636929,11.89035928,0.403108006,4.717058018,1.038205799,0.025774021,0,1.792180347,3.299865905,0.137770123,157.138405
20150104,75.09458349,0.954097009,0.557002657,0.312708937,4.260923208,0.906001261,1.181741128,0.091202797,45.05700046,0.294064585,4.365919237,0.720957867,17.61157187,0.625551839,0.267416064,13.69340865,0.347719481,0.68321491,0.065811753,15.1163075,0.953562371,5.909855151,0.381336836,1.016779143,10.03306098,4.47598599,96.66767701,52.17105241,0.373638735,1.141016433,0,1.038139329,5.657383302,0.641761374,0.702454754,1.811280008,2.30561914,1.433748472,6.804290807,0.422961254,0.22040391,6.408680184,0.408713392,0.705310162,109.6609963,1.452539124,12.87429119,6.876908791,314.0416347,1.003711146,0.999435046,5.637797882,0.674409588,18.35638018,20.88737767,28.84733124,6.463652795,0.219421555,0.528594573,3.040729764,7.496123458,15.79173683,25.15139641,0.063252676,2.82362845,1.483208041,4.056607818,129.3610141,1.91279634,1.404776188,0.133974219,0.152415192,0.625315534,0.563791417,0.067890144,80.56041021,1.194328173,17.476831,7.715317504,0.486122243,0.361858722,1.917814331,0.63886481,24.06298007,10.11380684,124.4412594,6.507443039,1.595154483,2.674173814,0.585338285,1.801869585,0.494185632,6.14451786,0.742680382,0.111783378,0.091970048,6.128139001,2.586481058,0.274942662,115.8833895
20150105,60.03730352,0.44528898,0.229698727,1.165468264,7.290483558,0.782458289,1.038231111,0.184176016,45.60493228,0.607524279,11.84319441,0.441374346,18.31333577,0.325028255,1.026460319,18.26871972,0.31932945,0.66906328,0.315514091,14.31923436,1.997532695,6.790975971,0.762691177,0.183239086,14.35218205,7.004381686,104.1850457,145.6386334,1.019729642,1.990199761,1.101927715,1.047312457,3.403062227,0.141432001,0.293097832,2.488388402,3.261990969,2.756330291,7.377945256,0.427156696,1.353722202,11.51841233,0.229923086,1.149856539,1.838379554,0.616767374,2.936681993,7.00547272,287.0880506,0.560326975,0.656515196,5.370450011,1.034918303,19.51412854,21.47775282,20.75819719,6.173412502,0.919016192,1.074588454,2.466655905,9.750097139,16.83599222,34.89447798,0.665181514,3.478206279,1.080164905,2.941139687,113.5428795,2.01911965,3.131246802,0.350353638,0.859984011,0.511573993,0.189469198,0.13263622,80.242053,1.145496519,16.36848507,11.78426248,0.792002145,0.101572876,1.937040675,0.381887947,54.79613292,13.0312057,132.6218065,16.15543813,0.857970453,2.716637661,0.3272748,6.694581355,0.82772937,7.021684041,0.478056248,0.316290227,0.257250836,0.865791367,1.012463403,0.561211864,84.56024804
20150106,51.79238046,1.00290241,0.273064599,0.574113061,5.205231016,1.023182176,0.773820445,0.276264025,42.75309435,0.54178477,11.736828,0.680929935,20.03448255,0.446387301,0.832277475,15.45219761,1.386744146,0.58612829,0.327916728,17.47398416,3.54434412,5.078220841,0.908469574,0.24449626,13.88478217,5.606630914,95.54154754,151.8142048,0.485847299,1.829207662,0.856755101,0.622173617,5.453174919,0.056159248,0.491834404,0.381664155,1.621709238,1.955632538,8.882908041,1.036445563,0.679941774,9.680777953,0.428205524,0.786440363,0.894918563,0.181289263,1.957359014,2.963445862,252.9069705,0.295410134,0.23490629,5.103581728,0.679019823,22.63012828,19.41733142,18.66925966,7.786823629,0.119338829,0.442449951,2.578421543,13.16705544,18.35107857,34.17061611,0.451184006,3.858099435,1.529426535,2.273843263,99.39997887,0.922669172,2.31195095,0.19470204,0.412441149,0.086525595,0.393517001,0.303959907,76.78245891,1.068715036,15.76397407,4.311290973,0.690726539,0.942700509,1.368072354,0.238003257,32.06577421,14.35546727,156.0397174,14.29181232,0.772192,3.35003385,0.947003488,14.48910937,0.485147043,8.443346603,0.095616718,0,0.321445705,1.363207633,1.02612246,1.032363487,99.62249491
20150107,45.64878996,0.669910552,0.356862931,0,6.982543408,0.818215289,0.767814067,0.19133412,41.39987315,0.333131996,9.773966346,1.657014983,20.26983697,0.811188505,0.951548201,16.15236575,0,0.852295053,0.092351542,15.08205011,7.288075409,5.610568464,1.136667711,1.037550695,24.41478526,5.819430094,98.0269071,121.6413787,1.193772985,3.147517631,0.310425427,1.067749487,4.603491217,0.927891432,0.091463903,0.933054552,2.043273602,1.726106894,7.578975585,0.71449582,0.985701831,11.33830811,0.268086214,0.661609093,1.451844808,0.337855568,1.699165968,4.311284122,267.7632729,0.663414582,0.433608746,4.339890277,0.945283826,29.08757026,23.11200673,20.88033701,8.534918558,0.402480894,0.298688313,2.908267851,13.36429256,21.8050221,34.84732954,0.434814174,6.636624073,0.893384292,2.551048831,112.0877692,1.008677836,2.123152293,0,0.166216724,0.626331226,0.300002077,0.390695057,83.38293915,1.658996017,19.03253877,3.666054144,0.823341134,0.573023468,0.593708081,0.392827115,29.38354727,10.47418062,163.4477645,11.33860976,0.508345005,3.085918803,0.306104492,3.618938294,1.077053387,7.179713171,0.722145752,0.427128211,0.803236059,1.465111259,1.350464701,1.022318834,96.72191454
20150108,44.54581213,0.589701772,0.0927222,0.178065823,7.008974649,1.079372542,0.648808173,0.184176016,43.38128294,0.210843107,10.43721231,1.449713654,21.86435337,1.307661082,1.584627776,21.72966404,0.216031671,1.049934155,0.092351542,15.90578005,5.548243834,5.471859333,1.363785637,0.718454855,17.92926765,4.746156721,101.4212037,91.71227321,1.064827219,1.520941919,0.543476544,1.483358488,3.460306034,0.395233507,0.349963025,0.929780095,2.747829945,1.742931112,9.784175592,0.585344933,1.405661379,11.00693812,0.559120195,0.542601686,0.675943669,0.208485291,2.133838162,3.195805222,260.4322462,0.651358423,0.12638835,3.838296418,1.294765524,29.02631546,18.9515081,20.70897696,6.205307993,0.111794376,0.32635757,2.243177974,12.13012991,20.26342823,39.1168117,0.410671808,5.201198651,1.540676744,2.838330491,122.2328428,1.287982284,2.420147258,0.085531304,0.227631085,0.290583462,0.747482888,0.204482071,78.75549388,1.725524721,19.17481158,3.701135206,0.765925463,0.187760256,0.961659281,0.272127043,31.11346915,13.51362875,161.0477613,15.78148646,1.018838345,3.893731013,0.793536319,11.01418555,0.440503837,7.956387414,0.454519142,0.266435931,0.463744299,1.212202436,1.117306754,0.662442265,103.6124279
20150109,47.42421222,0.688526707,0.106349336,0.484203488,8.489908402,0.996945363,0.697839321,0.052713804,39.51521499,0.935602984,12.03317492,1.826206154,20.21099396,1.413970083,1.329548568,29.97715115,1.05091256,0.840117909,0.352031849,15.73577527,5.744907378,5.046976336,0.970221632,0.433769479,8.139027592,8.191256234,102.3958068,71.54177181,0.14002906,1.542756881,1.077403941,1.074051536,3.977930209,0.092062983,0.481131586,0.642778149,2.49228995,1.473247967,10.1899483,0.407370301,0.912173398,12.44213458,0.454731471,0.448432257,0.09295338,0.427867063,3.152970349,4.332063307,246.8841654,1.181633115,0.518906121,5.365483445,1.464059112,29.41246798,19.62571802,24.4341854,8.598394238,0.074138168,0.655117674,2.224842214,13.18658706,22.66484493,32.54543667,0.479277355,3.740618136,3.032315505,2.187652595,97.867849,2.077125689,3.092615431,0.338276129,0.509788499,1.24081118,0.334413768,0.208877116,80.80738173,1.720084538,19.0815334,4.710918584,0.518092865,0.235467378,2.31123681,0.331464882,22.70116864,13.12720439,157.13021,10.67565292,0.807275221,3.859800185,0.999123056,22.31247661,0.56844513,6.916217296,0.580449939,0.214740551,0.313708711,1.316419601,2.098765593,0.563980691,150.3947932
20150110,44.98272705,0.590478166,0.470869137,0.756402059,8.126817206,0.906323803,0.767146779,0.472661421,44.94155558,0.254630106,8.768461742,0.660739478,19.76627724,2.022601751,1.826106547,32.30926406,2.5578046,0.576425197,0.403153603,17.19111492,3.687145288,3.904956589,0.714047536,0.579648235,3.583141571,7.129652216,97.708427,43.34656348,0.316716248,2.090420034,0.78576634,1.542254701,6.336568276,0.422287643,0,1.170083832,1.695678246,2.29650089,10.88451559,0.770974636,3.59513038,8.440012705,0.28840491,1.141789657,0.26267408,5.089500729,13.29953677,4.23980992,250.0665373,0.342709116,0.23771348,6.091313675,0.730129374,24.2201726,16.48967493,32.83797364,8.879739437,0.576613643,0.594331437,2.362256456,14.04337805,21.66375887,23.07888197,0.574104607,3.957619281,4.641184782,3.118043492,120.6613156,2.018038144,1.355830436,0.228936181,0.091579764,0.308532019,1.059651088,0.092692162,77.95964412,1.699320178,14.697409,5.061552829,1.07006877,0.46474211,1.35616425,0.252429677,10.77830825,9.980385271,126.3715118,4.187385657,0.690925932,4.345190301,0.628851216,19.07583372,1.295270039,5.25103777,0.644183882,1.076276838,0.568653067,30.65206864,2.348007492,0.768150134,201.6734308
20150111,45.11901839,0.772556034,0,0,4.130117154,1.390060688,0.842217542,0,38.1621731,0.466452113,5.350211808,1.050934344,17.10890121,0.618432266,0.305460234,16.94567937,0.519210618,0.351555817,0.096002509,17.83432841,4.049832133,5.613709205,0.664570376,0.389815015,3.633803965,3.287428119,95.17710024,45.07170869,0,1.691846532,0.392635573,1.342593791,6.365408752,0.169257093,0.580040957,1.623123348,2.074265329,1.616999041,8.030319458,0.488092477,0.970195613,6.588192512,0.330319508,1.072143576,4.320986101,0.828494598,14.73710132,4.582149537,279.986683,0.237092767,0.094575545,3.78806628,0.091616836,20.35755569,16.41741357,29.00927763,7.855497949,0.430448734,0.522420466,3.760582898,8.929305134,22.82558264,25.39500066,0.036557908,5.294170114,2.328163629,4.245208449,119.9292007,2.419872061,0.498365198,0.143695267,0.401422937,0.161283568,0.361342693,0.221335439,77.85234931,1.177089607,13.00402118,2.513263636,0.798791771,0.632785413,1.314394499,0.353447497,18.42869996,11.59186266,136.880581,6.901219332,0.80201028,3.084108311,0.174884095,2.796785494,0.997972455,5.093842087,0.535938586,0.155595916,0.426009011,180.5045806,2.406701358,0.887481651,103.1370878
20150112,26.11506961,0.320869017,0.530813478,2.342104344,3.430666249,1.200082394,0.625675973,0.318012408,37.27130034,0.175401302,9.744444846,0.853887268,16.48778569,0.837094609,0.509346443,8.730280682,0.452077444,0.49079603,0.327640055,17.96583036,5.918140419,6.919008464,0.630711945,0.656126052,5.278784643,3.477964808,98.14257581,61.90316635,0.917254101,1.486676556,0.37449062,1.348862946,6.712702626,1.071977949,0.466576045,127.0611743,1.981522204,1.263601369,5.443595689,0.129058954,0.9721305,12.00253095,0.184406749,0.283924038,0.430073072,0.189206425,5.224203447,2.281207107,268.6864375,1.133048197,0.416054241,2.536227818,0.055887094,21.11436213,15.217577,20.09974797,6.390957027,0.331413982,0.716430765,2.192390114,15.17948164,15.87351146,36.27695724,0.280165553,5.416883639,0.9332633,3.641919,107.2954213,1.587004002,1.641070449,0.093343001,0.364159786,0.370416212,0,0.45122292,71.52243451,1.331659329,13.41469479,2.750638524,0.684009946,0.731711977,1.148060133,0.191357185,33.3381235,11.18273301,146.6860193,27.788647,0,3.179740349,0.622670217,5.535612125,0.762912198,8.984416439,1.067536736,0.677746675,0.429797293,3.261132117,1.506346144,0.416050492,81.12479418
20150113,29.84416151,0.393560923,0.175563524,0.960775535,5.077681335,0.782250838,1.088650033,0,38.93311126,0.60198912,11.1345262,0.510986068,17.47247585,0.629888963,1.651606578,17.97346124,1.320886696,1.560200503,0,15.56465449,4.063895383,4.336805878,0.85134736,0.54548421,4.965502924,9.377655348,95.14939388,62.54857046,0,2.143045072,0.402996909,1.078039276,5.435779547,0.190856264,0.209256888,31.85732432,2.178856311,2.044446212,8.417007094,0.315658958,1.64911107,13.41234312,0.127211968,0.245253766,0.660643175,0.89199643,3.500668423,3.007713368,259.7409149,1.042804702,0.214475767,3.889588691,0.880958765,19.76856174,15.70566858,20.48713677,6.408194845,0.360360902,0.425180159,2.739197518,9.155368564,16.05665633,36.88052655,0.692914487,5.543509812,2.278639238,3.383235913,100.0369929,0.871118166,1.726007552,0.376831442,0.872788598,0.435954689,0.762467083,0.20260084,78.81522724,0.854029826,16.98820143,2.828886887,0.732330624,0.460390415,0.221348525,0.363479258,36.70594384,12.00608101,160.1238579,33.5087312,1.081260983,3.713693666,0.260330924,18.73539371,0.565251554,9.331204671,2.376804263,0.320567464,0.367240429,0.985905059,2.299532801,0.478036931,95.00922769
20150114,36.71070036,1.254585199,0.211371759,0.277988655,6.242544695,0.833945657,0.795539892,0.084381339,42.45065797,0.535181784,11.93563268,2.124742461,23.23128601,0.771682287,1.303545646,18.55934429,0.104792832,0.867488645,0.09561786,17.32583923,4.670290043,3.681359483,1.431678811,0.549737833,5.835143739,5.535973737,106.713518,47.2626997,0.493938066,2.32772878,0.14055148,1.068168344,3.498290835,0.096025928,0.954753549,1.22358799,2.996636794,1.399441452,7.123176359,0.506384944,1.025500825,13.96835833,0.288249386,0.681548384,0.455365869,0.420939387,2.654901816,3.264924893,270.598678,0.691911986,0.249061603,4.501580406,0.919771918,25.12333497,17.87767897,19.50058889,7.305279616,0.442243916,0.573763605,3.073456412,14.44533941,22.50135547,46.71976021,0.18868851,6.598858888,1.543054792,3.811477975,109.7573643,1.490896686,2.931685525,0.254049007,0.410390703,0.919235895,0.364647472,0.304663983,73.75234679,1.092666043,15.80369916,3.778843321,0.451802158,0.142093321,0.730687583,0.501039789,41.1412295,15.21205719,171.8148825,33.65805955,0.964902193,4.564196487,0.679884889,4.175885972,0.726854513,12.90446888,0.465474225,0.101503094,0.630523937,1.118418706,2.385012407,0.486999777,95.08574168
